video_url,video_title,publish_date,brazilian_state,text_origin,corrected_transcription,specific_contexts,punchlines,fun,humor,nonsense,wit,irony,satire,sarcasm,cynicism,joke_explanation
https://www.youtube.com/shorts/e--sOm52z98?feature=share,PARABENS!! #humorbrasil #standupcomedy #25anos #30anos #comedia #humor #jovem #sonhos #aniversario,"Apr 21, 2023",Pernambuco,Podcast,"É tu que tá fazendo aniversário hoje? Tu tá fazendo 25, é? Idade miserável, né, meu amigo? É porque a gente cria expectativa quando faz 25 anos. A gente pensa, poxa, quando eu tiver 25 anos, eu vou ter um carro com certeza, né? Vou tá aí projetando, terminando minha faculdade. Aí o que acontece? O 25 anos chega. E seu carro não. Aí você fica se lamentando. Meu Deus, eu tenho um quarto de século. É um quarto de século que você tem. Sabe o que é pior? Daqui a 5 anos, tu vai ter 30 anos. E só isso. E eu falo do meu lugar de fala, viu?",,Aí o que acontece? O 25 anos chega. E seu carro não,1,1,0,1,0,1,0,0,"O humorista fala sobre ansiedades comuns de quem possui 25 anos de idade e como algumas delas não se cumprem. Ele utiliza um exemplo de quebra de expectativa da vida real para quebrar a expectativa durante seu texto e, a partir disso, parecer engraçado.  "
https://www.youtube.com/shorts/rMxeurldi5A?feature=share,Humor inteligente de João Cláudio Moreno do Piauí 6,"Feb 16, 2022",Piauí,Stand-up,"É como eu, eu tô com um ano sem namorar, porque eu não sei passar a cantada em ninguém. O dia amanhece eu não digo nada. Não sei passar, tem gente que tem uma facilidade. Eu fico falando: e aí o que você diz aí desse Temer? Isso é assunto pra quem quer comer uma pessoa?",Michel Temer é ex-presidente do Brasil.,"Eu fico falando, e aí o que você diz aí desse Temer? Isso é assunto pra quem quer comer uma pessoa?",1,1,0,1,0,0,0,0,O humorista brinca ao falar que sente dificuldade em flertar com quem tem interesse e dá um exemplo inusitado em que cita um ex-presidente.
https://www.youtube.com/shorts/HyDbhw6H1TA?feature=share,Dividiu o pais - Flávio Andrade #comedia #standup #humor,"Jul 22, 2024",Pernambuco,Stand-up,"A gente viu agora, nem tem muito tempo assim, a notícia, porra, viralizou e dividiu o Brasil. A separação, recentemente, né, a separação de Gracyanne Barbosa e Belo. Dividiu o Brasil. Foi uns do lado de Belo, outros do lado de Gracyanne, e todo mundo junto concordando que o personal é feio. Não, todo mundo viu. Não é possível que só eu vi aquela porra. Todo mundo viu, porque Belo é feio também, né. Belo não faz jus ao nome dele, a gente sabe disso. Mas Belo tem artifícios, né, Belo é famoso, é cantor, né, canta música romântica, né, tem o apelido de Belo. E o personal, que não faz nenhum mínimo, o nome dele é Gilson. Gilson, você não liga pra Gilson, você interfona, é um porteiro. O porteiro é dono de carro de som, né. Gil Som, o rei do pancadão.",Belo é um cantor brasileiro. Gracyanne Barbosa é uma modelo de fisiculturismo e influenciadora digital brasileira.,"e todo mundo junto concordando que o personal é feio.;  Belo não faz jus ao nome dele, a gente sabe disso.; tem o apelido de Belo.; Gilson, você não liga pra Gilson, você interfona, é um porteiro. O porteiro é dono de carro de som, né. Gil Som, o rei do pancadão.",0,1,0,1,1,0,1,0,"O humorista faz piada sobre a separação do cantor Belo e da influenciadora Gracyanne Barbosa. Ele comenta que, embora cada brasileiro tenha tomado partido na história, todos concordavam em um ponto: o personal trainer com quem ela se envolveu não era bonito. Ainda brinca com o nome dele, Gilson, dizendo que parece nome de porteiro e que, pelo menos, Belo, apesar de não fazer jus ao nome (por ser feio), é famoso e cantor. Para fechar, ele faz um trocadilho, chamando Gilson de ""Gil Som"", o ""rei do pancadão""."
https://www.youtube.com/shorts/FNFGBQMdbx8?feature=share,Flávio Andrade - Antigamente era diferente #comedia #comedy #humor #standup #standupcomedy,"Oct 19, 2023",Pernambuco,Stand-up,"Não parece que antigamente passava mais devagar o ano? Era janeiro, fevereiro, março, abril, abril, abril, abril, abril, abril, abril pra caralho, abril, abril, maio, junho, julho, agosto, agosto, agosto, agosto, agosto, agosto, agosto, até agosto tá passando rápido agora. Aí vinha setembro, outubro, novembro, volta e dez casas, aí a gente voltava, demora do caralho, parecia o jogo da vida. Eu acho que eu até sei a explicação de o ano passar tão rápido na cabeça, principalmente da gente, dos brasileiros, né? É feriado demais, porra. A imprensa aqui, a imprensa ali, não pode ter um negócio na quinta que não, sexta esquece, vamos pra segunda. A gente não pode fazer nada. Só tem duas coisas que o brasileiro sabe disputar e vai até o fim pra conseguir. É feriado e cu. Olha! O brasileiro move montanha. E se for cu no feriado, acabou o ano. Você chega numa pessoa e fala...",,"Era janeiro, fevereiro, março, abril, abril, abril, abril, abril, abril, abril pra caralho, abril, abril, maio, junho, julho, agosto, agosto, agosto, agosto, agosto, agosto, agosto, até agosto tá passando rápido agora. Aí vinha setembro, outubro, novembro, volta e dez casas, aí a gente voltava, demora do caralho, parecia o jogo da vida.;  É feriado e cu. Olha! O brasileiro move montanha. E se for cu no feriado, acabou o ano.",1,1,0,1,0,1,0,1,"O humorista diverte ao falar que às vezes o tempo parece passar mais devagar e, então, alguns meses parecem demorar mais que outros, e aí cita os meses do ano, repetindo alguns deles várias vezes."
https://www.youtube.com/shorts/JiRBLbCcFU8?feature=share,SER TIO É MANEIRO,"Jul 26, 2022",Sergipe,Stand-up,"Eu tenho que compartilhar com vocês o diálogo do meu sobrinho José, grave esse nome, José é nome de velho também, mas ele tem seis anos. E aí José vem aí, venha não, deste tamanho aqui ó, e Joaquim que tem três. E José é o menino tipo assim, ele é pra frente, José tem iPhone, ele bate nas pessoas, Milton, e não é bolsonarista. E aí, e aí, ele é bem fazendeiro e tal, tudo o José resolve, desde criança o José era assim, bem grosseiro. E José foi criado em pasto, na fazenda e tudo mais. O José pega o, não tem aquela coisa que pisa a bosta dà sorte, o José faz assim. Pá. pá pá. Ele era uma criança de, minhas calças estão caindo, ai, tô emagrecendo, sabe o que é isso? Lula livre. Sacanagem. Deus me livre. E aí, o José e o Joaquim estavam num diálogo. Joaquim é um menino de igreja.","Bolsonaro foi ex-presidente do Brasil e Lula, até o momento da piada, é o atual. ","José tem iPhone, ele bate nas pessoas, Milton, e não é bolsonarista.; não tem aquela coisa que pisa a bosta dà sorte, o José faz assim. Pá. pá pá.; minhas calças estão caindo, ai, tô emagrecendo, sabe o que é isso? Lula livre",1,1,0,0,0,1,0,0,"O humorista diverte ao falar sobre seu sobrinho José, um menino astuto e ""pra frente"", que tem iPhone, bate nas pessoas e ainda tem consciência política, sendo contra o Bolsonaro. Ele conta que, influenciado pela superstição de que pisar em bosta dá sorte, José fazia questão de pisar com força nos cocôs espalhados pela fazenda. Em meio à história, o humorista faz uma crítica sutil ao dizer que, finalmente, está emagrecendo e que suas calças estão ficando folgadas, por conta do presidente Lula."
https://www.youtube.com/shorts/94z0HVXjjOw?feature=share,Meu pai ja dizia 😅 #humor #humorista #standupcomedy,"May 10, 2023",Paraíba,Stand-up,"Na hora do almoço minha avó fazia um bingo, quem batia comia, quem não batia ficava com fome. Disse que na hora do almoço, meu pai pegou uma maré de sorte de três dias, batendo e comendo, batendo e comendo, batendo e comendo. A família foi ficando verde. Teve um bingo desse, minha tia foi e pegou uma pedra 33 e tava por uma pedra pra minha tia bater e almoçar. Minha avó mexendo no bisaco, lá blublu blublu blublu blublu. Ela olhou pra pedra e disse a pedra é 30 e... Aí ela caiu, desmaiou, levaram pro hospital, botaram o éter no nariz dela. Ela foi tornando, tornando, tornando, quando foi voltou a consciência, olha o que ela disse, ela disse: qual foi a pedra? Aí meu pai disse foi 32. Ela disse: foi me deixa aqui que pelo menos eu tomo soro. Diz que a esperança do nordestino não morre nunca.",,"quem batia comia, quem não batia ficava com fome;  A família foi ficando verde.; Aí ela caiu, desmaiou, levaram pro hospital, botaram o éter no nariz dela.; ela disse, qual foi a pedra? Aí meu pai disse foi 32. Ela disse foi me deixa aqui que pelo menos eu tomo soro.",1,0,1,1,1,0,0,0,"O humorista conta que sua avó organizava um bingo em casa, e a regra era clara: só almoçava quem vencia a partida. Certa vez, seu pai teve a sorte de ganhar três dias seguidos, deixando o resto da família verde de raiva. Em outra ocasião, sua tia estava a uma pedra de vencer quando desmaiou e precisou ser levada ao hospital. Ao recobrar a consciência, sua primeira pergunta foi se a última pedra sorteada tinha sido a dela. Seu pai prontamente respondeu que não, ao que ela disse: ""me deixa aqui que pelo menos soro eu tomo"", já que, sem a vitória, ela sabia que não teria almoço."
https://www.youtube.com/shorts/ZCQlWWrditA?feature=share,DINHEIRO NA MÃO #standupcomedy #comedia #humorbrasil #humor #dinheiro #piada #casal #casamento,"May 16, 2023",Pernambuco,Stand-up,"E agora casado, a gente junta, né, os gastos. Porque o seu gasto agora é o da outra pessoa, o da outra pessoa agora é o seu, agora é o nosso gasto, né? O nosso gasto. E Deus, ele sempre une uma pessoa que é boa de esconder dinheiro com a outra que é boa de achar o dinheiro. Eu tô querendo, né, criar o hábito de controlar um pouco os gastos, né? Que tá difícil, meu amigo. Eu tenho 30 anos e não tenho 30 reais no bolso. Tá difícil. E eu acho lindo quem usa planilha Excel pra fazer o controle orçamentário, assim, do mês, sabe? Eu invejo, é como se a pessoa fosse secretária dela mesma. Eu digo: rapaz, como é que se usa isso? As únicas vezes que eu usei planilha na vida foi pra jogar adedonha, jogo da velha, e aquele que joga, assim, o... o campo minado. O campo minado.",,"E Deus, ele sempre une uma pessoa que é boa de esconder dinheiro com a outra que é boa de achar o dinheiro.; Eu tenho 30 anos e não tenho 30 reais no bolso. Tá difícil.; As únicas vezes que eu usei planilha na vida foi pra jogar adedonha, jogo da velha, e aquele que joga, assim, o... o campo minado. ",1,1,0,1,0,0,0,0,"O humorista brinca que dentro de um casal sempre vai ter alguém disposto a buscar por dinheiro que foi escondido. Ainda destaca, de forma humorada, que apesar de ter 30 anos, mal tem dinheiro guardado.  Ainda diz que tem inveja de quem sabe usar planilhas pra controle de orçamento, pois ele só usou planilhas para brincadeiras infantis."
https://www.youtube.com/shorts/HFA5mBSopJA?feature=share,AMIGO FLUENTE EM FRANCÊS #Shorts,"Mar 14, 2022",Piauí,Stand-up,"Oito pessoas rodando comigo pelo mundo, nenhuma sabia falar inglês. Ninguém. Eu descobri que meu fotógrafo falava francês. Eu não estava sabendo disso, não. Estou lá na França, testando, lá a luz do teatro, eu sempre testo o som: A, E, S, A, A, som. Toda vez eu chego antes e testo. Eu olho para o lado, está meu fotógrafo parado, ouvindo e o francês aqui no ouvido dele, falando aqui e tal, não sei o que. E ele entendendo que ele... Não, isso aí não acontece aqui, não. Isso aqui é inadmissível. A gente fez isso aí, botou para fora, acabou a história. E eu olhando aqui... Se o Beto fala francês... Eu já ouvi ele falando célebro. Como é que fala francês a pessoa que fala resistro?",,Eu já ouvi ele falando célebro. Como é que fala francês a pessoa que fala resistro?,1,1,0,1,0,0,1,0,"O humorista brinca que seu fotógrafo aprendeu francês, dominando um novo idioma, mas ainda comete erros ao falar português, trocando palavras como ""cérebro"" por ""célebro"" e ""registro"" por ""resistro""."
https://www.youtube.com/shorts/PtE3M0sBU0I?feature=share,Os Nomes e as Idades #humorbrasil #standupcomedy #comedia #gospel #humor #comediastandup #crente,"Apr 24, 2023",Pernambuco,Stand-up,"Como é seu nome minha amiga? Vilma, irmã Vilma. Viu o maaaar se submergiiiir. Quem deu esse nome a senhora para o povo do faraó foi? Que o povo de Deus viu o chão, né? O povo de faraó viu o mar. Feliz com a sua oração. Oh amém, torça por mim e ore. Que eu acho que a sua oração, ela tem prioridade. Quem digitou ali, dava uma mão. Olha, teremos criança. Tem tia da criança aí? Tem? Por favor, pega o menino ali tia. Como é o nome dele que tá chorando? Como? Oh, ele respondeu. Meu Deus. Agora eu não entendi não a língua estranha que ele falou. Valentim. Valentim, olha cá. Se tiver uma menina vai ser Enza.",,"Viu o maaaar se submergiiiir.; O povo de faraó viu o mar.; Por favor, pega o menino ali tia.; Agora eu não entendi não a língua estranha que ele falou.; Se tiver uma menina vai ser Enza.",1,1,0,1,0,0,1,0,"O humorista repete duas vezes o trocadilho entre ""Vilma"" e ""viu o mar"": primeiro ao fazer referência a uma música e depois ao sugerir que o nome foi escolhido por um faraó, já que seu povo ""viu o mar"". Em seguida, brinca ao pedir que a ""tia da criança"" cuide de um menino da plateia e, ao descobrir que seu nome é Valentim, considerado um nome moderno, sugere que, se os pais tiverem uma menina, ela provavelmente se chamará Enza, uma variação feminina de outro nome bastante popular, Enzo."
https://www.youtube.com/shorts/heobrLPwAyE?feature=share,Guerra às Drogas.,"Apr 26, 2022",Bahia,Stand-up,"E o governo só faz errar nas campanhas de droga, né? O governo Bolsonaro falou assim que a gente tá na guerra às drogas. A guerra às drogas já tem uns 40 anos. E a droga ganhou na guerra. Cada vez que passa, a pessoa fica mais tranquila com relação à droga. Aí o governo, no começo disso tudo, quando era pequeno, em vez de botar, por exemplo, na guerra às drogas o quê? O exército, pra conversar com a criança. Que criança gosta de exército. Porque não entende que o trabalho que é capinar e pintar. Aí a criança... A criança acha exército foda. E você podia botar um soldado, um homem, sei lá, falando assim: não use droga não, esse menino. Quem usa droga, satanás pega. Era uma boa, só que aí botou quem? Eliana. Como é que vai ganhar a guerra às drogas?",Eliana é uma apresentadora de TV brasileira.,"Porque não entende que o trabalho que é capinar e pintar.; Quem usa droga, satanás pega. Era uma boa, só que aí botou quem? Eliana. Como é que vai ganhar a guerra às drogas?",1,1,0,1,1,1,1,1,"O humorista faz uma crítica bem-humorada ao fato de o governo, na guerra contra as drogas, ter escolhido a Eliana, uma apresentadora super simpática, para falar com as crianças, em vez de usar o exército. Com sarcasmo, ele comenta que as crianças admiram o exército brasileiro sem saber que ele só capina e pinta, e por isso talvez fosse mais eficiente nessa missão."
https://www.youtube.com/shorts/vL14kASSZv0?feature=share,Já fosse?! Como foi? #standupcomedy #humorbrasil #comedia #gospel #crente #igreja #visita,"May 12, 2023",Pernambuco,Stand-up,"Se você nunca visitou uma igreja evangélica, vai. Eu tenho um amigo que tinha problema de autoestima. Quando ele visitou minha igreja, ele disse: rapaz, o povo lá louva a Deus e louva o visitante também, né? Que tem uma parte do culto que é voltada só para o visitante. Vai uma sequência de louvores assim, e a pessoa tá em pé, que pede pra levantar, né? Pede pra levantar. Eu tenho a impressão que o gerente do Outback foi na igreja evangélica e disse assim: rapaz, a gente tem que bater parabéns desse jeito. Os irmãos com os olhares calorosos, fixos em você, cantando meia hora de louvor que você... Meu Deus, eu só queria uma palavra, por favor. Deixa eu sentar. Mas meu amigo saiu aí, hoje ele tá felizão, a autoestima dele tá lá em cima. Dizem até que ele tá mentindo, né? De tanta autoestima, o Naldo.","Naldo Benny é um cantor, compositor e dançarino brasileiro. Certa vez se tornou meme por mentir em entrevistas. Outback Steakhouse é uma cadeia de restaurantes norte-americana que costuma parabenizar os clientes aniversariantes.","ele disse, rapaz, o povo lá louva a Deus e louva o visitante também, né?; Eu tenho a impressão que o gerente do Outback foi na igreja evangélica e disse assim, rapaz, a gente tem que bater parabéns desse jeito.; Meu Deus, eu só queria uma palavra, por favor. Deixa eu sentar. Mas meu amigo saiu aí, hoje ele tá felizão, a autoestima dele tá lá em cima. Dizem até que ele tá mentindo, né? De tanta autoestima, o Naldo.",1,1,0,1,1,0,1,0,"O humorista diverte ao contar que, além de louvar a Deus, o povo da igreja evangélica também louva os visitantes do dia, o que, no caso de seu amigo, acabou elevando sua autoestima. Ele brinca dizendo que talvez o gerente do Outback tenha ido à igreja ensinar como dar parabéns de forma tão exagerada. No final, ironiza ao revelar que o amigo que ganhou tanta autoestima era, na verdade, o Naldo Benny, conhecido por sua fama de mentir demais."
https://youtu.be/UURYO4MOZ78,João Pimenta em CAMPINAS  25-11-2023(Interiorano Comedy Club),"Oct 23, 2023",Bahia,Stand-up,"Humorista: Mais alguém aqui que o filme marcou a vida? Cadê a pessoa, a moça ali atrás? Lá embaixo, alguém levantou a mão dela pra ela, mas eu não entendi muito bem se tá bêbado, o que aconteceu, com a pessoa levantar sua mão. Diga não ao patriarcado, viu moça, não deixa o cara levantar a sua mão não. Oi? Hi Barbie, diga aí o filme. Que filme foi?
Espectadora: Labirinto do Fauno.
Humorista: É o quê?
Espectadora: Labirinto do Fauno.
Humorista: É daquele do cabeça de coisa, né? Robert Pattinson. Aí é Diabo, mas eu não gosto de filme de Diabo não. Não gosto de filme de Diabo não, irmão, porque depois você fica vendo um bicho sozinho em casa. Você vai assistir uma desgraça dessa, você fica duas, três semanas. Eu fui assistir aquela desgraça daquele filme Espírito, quando eu era criança. Agora toda vez que eu sinto a dor nas costas, eu acho que tem um satanás assim pendurado em meu ombro. Quer isso pra mim não, irmão. Já assistiu esse filme? Ô que filme diabólico. O cara só anda com a dor nas costas, com a dor no pescoço. E aí quando ele bate uma foto, tem uma desgraça de um diabo assim. Não, não, não.",,"mas eu não entendi muito bem se tá bêbado, o que aconteceu, com a pessoa levantar sua mão. ; Diga não ao patriarcado, viu moça, não deixa o cara levantar a sua mão não.;  Não gosto de filme de Diabo não, irmão, porque depois você fica vendo um bicho sozinho em casa.; Agora toda vez que eu sinto a dor nas costas, eu acho que tem um satanás assim pendurado em meu ombro.",1,1,0,1,1,0,0,0,"O humorista diverte ao interagir com a plateia, perguntando se alguém tem um filme que marcou sua vida. No meio das respostas, um homem levanta a mão da mulher ao lado, e o humorista não perde a chance de brincar, dizendo ""diga não ao patriarcado"" e questionando se ela estava bêbada demais para levantar a própria mão. Em seguida, admite que não gosta de filmes com demônios, porque depois fica paranoico e começa a ""ver coisa"" sozinho em casa. Para reforçar, relembra um filme que assistiu na infância chamado Espírito, no qual o protagonista sofre constantes dores causadas por forças demoníacas. Desde então, ele brinca que, sempre que sente dor nas costas, já pensa que é o diabo pendurado no seu ombro."
https://www.youtube.com/shorts/lDPYNlDtp9g?feature=share,é o Ed ou o Faustão imitando o Cleber Machado (nem eu entendi esse título) #shorts,"Nov 11, 2022",Alagoas,Programa humorístico,"Eu não sei imitar ele, mas eu sei como funciona a linha de raciocínio do Cléber Machado. A última palavra sempre tem que ser a primeira da próxima frase. Então ele fala assim... Oi, pra você ligado na Globo, hoje tem Palmeiras e Corinthians. Corinthians que está mal no campeonato, campeonato brasileiro que hoje chega na sua trigésima rodada. Trigésima rodada que também tem São Paulo e Curitiba na belíssima cidade de Curitiba. Curitiba que acabou de subir aqui pra primeira divisão. Primeira divisão que termina no dia 24 de dezembro. Dia 24 de dezembro também é Natal. Natal que é a capital do Rio Grande do Norte. O Norte que é uma região brasileira.",Cléber Machado é um jornalista esportivo e locutor esportivo brasileiro.,"Oi, pra você ligado na Globo, hoje tem Palmeiras e Corinthians. Corinthians que está mal no campeonato, campeonato brasileiro que hoje chega na sua trigésima rodada.; Dia 24 de dezembro que também é Natal. Natal que é a capital do Rio Grande do Norte. O Norte que é uma região brasileira.",1,0,0,1,0,0,0,0,"O humorista imita a forma com que um jornalista narra os jogos de futebol, em que sempre utiliza a última palavra da frase anterior para começar a palavra atual. Num determinado momento, ele começa a citar frases desconectadas com o futebol, mas mantendo a forma de falar."
https://www.youtube.com/shorts/YbMeRGEUW6U?feature=share,Qual é o seu? - Flavio Andradde - #shorts,"Jun 18, 2023",Pernambuco,Stand-up,"Até o sobrenome a gente tem que se cuidar. Imagina se quer seguir carreira militar, quem vai ao sobrenome? Quem tem o sobrenome, que porra? Nascimento. Nascimento, porra. Tá aqui ó, farda do exército, Nascimento, capitão Nascimento, Souza. Souza é sargento, porra. Se apresentando senhor, Constantino. Porra, Constantino é general. Chama Constantino. Constantino vem, parece uma árvore de Natal, cheio de enfeite na farda aqui ó, medalha. Parece que chegou das olimpíadas aqui ó, Constantino. Agora Firmino. Firmino não tem moral nenhuma, Firmino. Firmino é recruta pra sempre. A vida de Firmino, não tem como ter um sargento Firmino, não vai. A vida de Firmino é meio fio e cortar mato. É Firmino. Aí eu boto isso aqui no YouTube, pessoal, com certeza vai chegar alguém comentando: meu nome é Firmino, sou do exército, não corto mato nem pinto meio fio. Eu cozinho.",,"Constantino vem, parece uma árvore de Natal, cheio de enfeite na farda aqui ó, medalha. Parece que chegou das olimpíadas aqui ó, Constantino.; Firmino não tem moral nenhuma, Firmino. Firmino é recruta pra sempre. A vida de Firmino, não tem como ter um sargento Firmino, não vai. A vida de Firmino é meio fio e cortar mato.; meu nome é Firmino, sou do exército, não corto mato nem pinto meio fio. Eu cozinho.",1,1,0,1,1,0,1,0,"O humorista diverte ao dizer que certos sobrenomes combinam perfeitamente com a carreira militar, como Nascimento, Souza e Constantino e, nesse último caso, imagina alguém com tantas medalhas no peito que mais parece um atleta olímpico. Por outro lado, tira sarro do nome Firmino, sugerindo que ele não tem o mesmo peso para um militar. Depois, ironiza ao prever que, quando o stand-up for para o YouTube, algum Firmino vai aparecer nos comentários dizendo que não só corta mato e pinta meio-fio, mas também cozinha, o que, segundo ele, ainda seria uma atividade de baixa patente."
https://www.youtube.com/shorts/-qDMSbRP-wc?feature=share,A PASTORA DO IPHONE! #humorbrasil #comedia #standupcomedy #vitória #vitóriasouza #humor #iphone,"Mar 3, 2023",Pernambuco,Stand-up,"Como é seu nome? Nossa, Divina! Nem se acha a mãe dessa menina, né rapaz? Olha, se fosse homem, ia se chamar Jesus. Falar nisso, rapaz, tem um negócio que tá bombando na internet, uma pastora, Vitória Souza. E as Vitórias das igrejas crentes, elas são tudo mimadas. Por quê? Geralmente os pais tiveram dificuldade, ia se chamar Ana. Mas a gente vai ter essa vitória. Aí nasce Vitória toda mimada. E ela tá decepcionando Jesus, rapaz. Porque imagina o que é você vir à terra, transformar água em vinho, andar sobre as águas, e a menina quando vai pregar, pega um iPhone, rapaz. Aí ela diz, o XR e o 11, o que é que você vai escolher? É fogo, né?",,"Nem se acha a mãe dessa menina, né rapaz? Olha, se fosse homem, ia se chamar Jesus.; e a menina quando vai pregar, pega um iPhone, rapaz. Aí ela diz, o XR e o 11, o que é que você vai escolher?",1,0,0,0,1,1,1,1,"O humorista brinca com o nome de uma espectadora chamada Divina, dizendo que a mãe dela deve se sentir superior por ter escolhido um nome tão grandioso e que, se ela fosse homem, provavelmente se chamaria Jesus. Em seguida, menciona uma pastora chamada Vitória que viralizou na internet e comenta que pessoas com esse nome costumam ser mimadas, pois seus pais realmente acreditaram que elas foram uma grande ""vitória"". Sobre a pastora, ele a descreve como um verdadeiro desacato a Jesus, já que, em vez de pregar com base nos ensinamentos cristãos, ela usa seu púlpito para dar lições de moral sobre a preferência dos fiéis por diferentes versões de iPhone."
https://www.youtube.com/shorts/7pvful1UHqE?feature=share,ANIMAL INTERIOR DA ARIANNA NUTT #shorts,"Nov 2, 2024",Alagoas,Podcast,"Entrevistador: Que bicho você seria se você não fosse gente?
Humorista: Ah, eu queria ser a minha cachorra.
Entrevistador: A sua cachorra?
Humorista: A minha cachorra.
Entrevistador: Mas por que especificamente ela? Me fala um pouquinho dela.
Humorista: Uma playboya ela. Playboya ela. Só toma banho com hidratação. Que não é ela que paga. Escova o dente pra ela. Eu tenho mó preguiça de escovar os dentes. Aí, escova o dente pra ela. Ela dorme numa cama aconchegante do lado da mãe dela o tempo inteiro. Ela só tem comida da boa. E agora, como ela tá ficando velhinha, não tá mais conseguindo comer ração e tá comendo comida feita, né? Aí você tem comida da mãe até o final da sua vida. Repare.
Entrevistador: É a vida de sonho, né?
Humorista: Eu me identifico como a minha cachorra.
Entrvistador: Então imita aí sua cachorra.
Humorista: Ela não late. Ela é assim. Ela é só isso.
Entrevistador: Foi a melhor imitação de animal que teve aqui.
Humorista: Ela só ri. Ela só ri e ainda é de lacinho aqui, ó.
Entrevistador: Ai, que fofa.
Humorista: Ela tem uma vida de playboya. Ela é uma playboya.",,Aí você tem comida da mãe até o final da sua vida.; Uma playboya ela. Playboya ela. Só toma banho com hidratação;,1,1,0,1,0,0,0,0,"A humorista utiliza o termo inusitado ""playboya"" para indicar que sua cadela é privilegiada e que ela deseja ter uma vida parecida."
https://www.youtube.com/shorts/k2J4IBDY8gA?feature=share,Stand Up Comedy - João Pimenta - Constrangimento -  #standupcomedy #humor #comedia #anos90,"Mar 1, 2024",Bahia,Stand-up,"Humorista: Eu não consigo interagir com as pessoas. Você moça que tá rindo aqui com a tatuagem no braço, tudo bom? Oh, pra não morrer, viu porra? Engasgando aí, viu? Como é seu nome? Cíntia? Você faz o que da vida, Cíntia? Não pergunto o trabalho que às vezes só tá desempregada, né velho? Aí constrange a pessoa, não quer pagar de novo. Você faz o que da vida, Cíntia?
Cíntia: Eu tô de férias.
Humorista: É isso. Tá vendo que eu não quero constranger as pessoas? Tá de férias, meu irmão. Ela tá aí naquela parte esperando entre empregos, ela tá...",,"Tá vendo que eu não quero constranger as pessoas? Tá de férias, meu irmão. Ela tá aí naquela parte esperando entre empregos, ela tá...",1,1,0,1,1,0,0,0,"O humorista começa dizendo que não gosta muito de interagir com o público, mas logo puxa conversa com uma moça da plateia. Após o bate-papo sobre o trabalho dela, ele faz um jogo de palavras astuto para deixar claro que ela está sem emprego, mas sem usar a palavra ""desempregada""."
https://www.youtube.com/shorts/xcwFa2ff_08?feature=share,Nas Garras da patrulha,"Apr 6, 2023",Ceará,Programa humorístico,"Narrador: A piada do dia. E dois amigos estão conversando.
Personagem 1: Rapaz, a minha mulher é muito radical nessa questão do isolamento social.
Personagem 2: Como assim, irmã?
Personagem 1: É, só porque eu cheguei em casa ontem madrugada, ela disse, eu quero a distância de você.
Vozes ao fundo: Ui! Recua, louco, recua! Tá perto.",,"É, só porque eu cheguei em casa ontem madrugada Ela disse, eu quero a distância de você ",0,1,0,0,1,0,1,0,"O humor surge do fato do personagem achar que a mulher está utilizando a prática do isolamento social, medida de segurança seguida durante a pandemia, como motivo para se afastar dele."
https://www.youtube.com/shorts/m0zDatOVqdc?feature=share,Também é bom pra espalhar o sangue… 😂😂😂 #standup #humor,"Nov 1, 2023",Paraíba,Stand-up,"Passou seus tempos, eu fui comer uma quenga lá da minha estrada, a bicha metida a beijo, tem uma mostrada, né? Cheguei no quarto do motel, quando nós olhou aqueles frigobar desse novo, que a frente é de vidro, sabe? Quando ela olhou, quando eu olhei, macho, uma garrafa de vinho chileno dentro, caro. Eu vi de longe, 270 reais. Quando eu olhei ela, olha. Uma garrafa de vinho, eu disse, puta que pariu. Eu disse, tu tá de olho nessa garrafa de vinho chileno, né? Ai, eu queria tomar alguma coisa pra espalhar o sangue. Por que ela não toma um tiro? Espalha sangue até na baixa da égua. Toma um tiro, miséra, né?",,"Por que ela não toma um tiro? Espalha sangue até na baixa da égua. Toma um tiro, miséra, né?",0,0,1,1,1,0,1,0,"O humorista conta sobre um encontro em um motel, onde a moça, ao ver um vinho de 270 reais no frigobar, comenta que queria tomar algo para ""espalhar o sangue"". Ele então surpreende ao pensar alto: ""Por que ela não toma um tiro?""."
