video_url,brazilian_state,corrected_transcription,text_origin,specific_contexts,punchlines,funny,humor,nonsense,wit,irony,satire,sarcasm,cynicism,joke_explanation
https://www.youtube.com/shorts/JBlVDBBSGwM?feature=share,Ceará,"Não tô aguentando mais não, não tô aguentando mais. Pô, eu dormi na rede, velho, acordei no banheiro, o que é isso, negão? Você não é sonâmbulo, é? Não, velho, foi os ex-egípcios que me carregaram pra lá, negão. Tem alguma coisa errada com essa casa, esse calor não tá normal, não. Gente, eu fui dormir ontem, deitei no colchão, quando me acordei, o colchão tava grudado nas minhas costas. Eu pensei que era um tartaruga ninja. É que eu tô te falando, é muito quente essa casa. Eu tava no quintal, desceu três urubus, ficou olhando pra mim. Pra quê? Comer carniça? Não, eles foram pedir um copo d'água, tava tudo morrendo de sede. Você deu? Não, ia passando um rapaz do carrinho de picolé.",Programa humorístico,,,,,,,,,,,
https://www.youtube.com/shorts/JiRBLbCcFU8?feature=share,Sergipe,"Eu tenho que compartilhar com vocês o diálogo do meu sobrinho José, grave esse nome, José é nome de velha também, mas ele tem seis anos, que vem aí, José vem aí, vem aí, não, deixa eu tomar aqui, e Joaquim que tem três. E José é o menino do passinho, ele é pra frente, José tem iPhone, ele bate as pessoas, Milton, e não é bolsonarista. E aí, e aí, ele é bem fazendeiro e tal, tudo o José resolve, desde criança o José era assim, bem grosseiro. E José foi criado em pasto, na fazenda e tudo mais. O José pega o, não tem aquela coisa que pisa a bosta dà sorte, o José faz assim. Ele era uma criança de, minhas calças estão caindo, ai, tô emagrecendo, sabe o que é isso? Lula livre, e aí o que acontece? Não sabe? Não sabe? Não sabe? Sacanagem. E aí, o José e o Joaquim estão no mundo de alunos, o Joaquim é o menino de igreja.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/nSFKJXLQbws?feature=share,Pernambuco,"Puta se eu vou beber. Quem tá em grupo de amigos aí hoje? Grupo de amigos. Porra aqui, eita, grupo de amigos, três casal, é isso, eu gosto assim, bebendo. Já lembrou que a gente arruma qualquer coisa pra reunir os amigos, né? Hoje é terça-feira, vai trabalhar amanhã, puta se eu vou beber. A gente é assim, a gente arruma qualquer coisa.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/n6ieMtTolW4?feature=share,Piauí,"Eu vi a Cátia Picolé, eu ri muito ali dentro. Como ela é feia, né? E o Efrem também. Ele só esqueceu de dizer que o Efrem é o único repórter que entrevista morto. Bota o celular na casa do defunto. O senhor tá morto mesmo ou ainda tem um fôlegozinho? É o pior, não é isso. É o quanto o mundo tá louco. Sexta-feira eu encontrei com ele no meu norte. Ele falou, doutor, sexta-feira é dia de pegar mulher.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/a8kbZIbEIsA?feature=share,Bahia,"Sabe o que era foda? É que as vezes meu tio chamava minha cabeça de uns bagulho que até hoje eu não sei o que é. Meu tio falava, ô cabeça de arromba navio, vem a cá. Você vai pegar um menino, vai jogar de ponta a cabeça e vai deixar, o menino vai cair no navio e tá puff, arrombou. Não é isso. Esse era foda que até hoje eu não entendo o que é. Meu tio falava assim, sabe sua cabeça o que parece? Eu o que? Um alospide. Aí eu falava, o que é um alospide? Ele falava, a sua cabeça. Aí eu falava, mas o alospide, o que é o alospide? Aí ele falava, é algo que a gente não sabe o que é. Eu falava, então minha cabeça é algo que a gente não sabe o que é. Ele falava, não, a sua cabeça é um alospide.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/FGO9Gul0Cik?feature=share,Piauí,"Não, não, dinheiro, chama dinheiro. Aí foi para o Garden, com a Yara. O Garden é um motel, mais caro. Tem a suíte sadomasoquista, caríssima. Agora vê como o pobre gosta de sofrer. A suíte? A suíte masoquista, o suíte fica nu, amarra os pés e a mão, nu, e a mulher fica batendo com dois tamancos nos ovos dele.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/vL14kASSZv0?feature=share,Pernambuco,"Se você nunca visitou uma igreja evangélica, vai. Eu tenho um amigo que tinha problema de autoestima. Quando ele visitou minha igreja, ele disse, rapaz, o povo lá louva a Deus e louva o visitante também, né? Que tem uma parte do culto que é voltada só para o visitante. Vai uma sequência de louvores assim, e a pessoa tá em pé, que pede pra levantar, né? Pede pra levantar. Eu tenho a impressão que o gerente do Outback foi na igreja evangélica e disse assim, rapaz, a gente tem que bater parabéns desse jeito. Os irmãos com os olhares calorosos, fixos em você, cantando meia hora de louvor que você... Meu Deus, eu só queria uma palavra, por favor. Deixa eu sentar. Mas meu amigo saiu aí, hoje ele tá felizão, a autoestima dele tá lá em cima. Dizem até que ele tá mentindo, né? De tanta autoestima, o Naldo.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/SgEC_k1YOb4?feature=share,Piauí,"E eu nunca ouvi essa frase na minha vida dessa forma, sabe? A vaca deitou, eu nunca ouvi isso. Parece um ditado, né? Eu vou não, porque se a vaca deitou hoje, não vou. Eu nunca tinha ouvido. Como eu nunca ouvi, eu respondi qualquer coisa que tinha na minha cabeça. O cara disse, a vaca deitou. Eu disse, cansada, né? Bichinho. E não pode desviar não dela? Ele disse, não. Eu disse, por quê? Ele disse, porque a vaca aqui é sagrada. No seu país é sagrada? Eu falei, sagrada, claro. Todo domingo é sagrada, a gente sempre, né? Mas não vamos entrar nesse assunto não, porque você vai se machucar nessa conversa. E eu tinha uma informação na minha cabeça, porque eu conheci um indiano no Brasil, em São José dos Campos, num churrasco. E eu perguntei no dia para ele. Porque eu tenho isso na minha cabeça, eu vou embora mesmo. Eu sempre penso isso, eu não moro em São José dos Campos, eu vou embora mesmo. Vou perguntar. Eu perguntei, eu falei, irmão, a vaca para ti não é sagrada não? Ele disse, lá. Lá.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/N43pxXOrovE?feature=share,Pernambuco,"Porque tem uns tipos de casal que tão na plateia, né? Tem o casal que é o contrário, que ele tá sério e ela tá rindo pra caralho. Esse aí é perigoso, porque esse aí é esse rapaz que não tá rindo de nada e ela tá rindo de tudo. Vai ter que ter uma longa negociação quando sair daqui. Vai tá ele com o 99 Pop aberto, sem botar o destino, esperando qual vai ser o papo. Pensei se... depois de repente assim... Pensou o quê? Pensei de repente num ar-condicionado, um negócio mais confortável. Tu não tá me chamando pro motel não, né Bruno? E ele... Não, tô falando do Uber Black, não é melhor não? Aí ela... Ah sim, pensei que era motel. Até que hoje eu ia. Aí ele... Poxa, então vamos no 99 que é mais barato.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/mkBSPcvWAQ4?feature=share,Pernambuco,"Tem outra frase que a gente usa muito, que tem essa regra que é... Ah, é ótima, é... E quem somos nós pra julgar? Essa frase só é usada logo após um julgamento pesado que você fez pra pessoa. Pode ver, se aplica muito bem. Dá pra usar, ó... Cara tão homofóbico e o filho dando pro assessor, né? Mas quem somos nós pra julgar? Encaixa. Eu gosto dessa fofoca na versão mais lúdica. Tem uma que é assim, ó... Quem diria? O pai escondendo o joio há tanto tempo e o filho dando o anel. Mas quem somos nós pra julgar, não é mesmo?",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/vr6_V7d1oTM?feature=share,Maranhão,"O material escolar eu não entendo. Um negócio caro. Fui comprar uma mochila, 280 reais uma mochila. Tá barato, moça? Não vou te ensinar esse canal, não. Tu me fazer um pix de 300, eu entrego na tua casa. Lá na cidade operária, moça.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/gqmCVmamX70?feature=share,Pernambuco,"A maior concentração de tabacuro do mundo tá dentro da academia. Tem a galera da esteira, é o clube da esteira. Paga mensalidade, vai pra academia, só andar. Ele podia... Bora pertinho. Podia ir andando pra academia já pra começar, mas não. Pega o carro, vai de carro pra academia, anda e volta de carro. Não desfruta. É tipo alguém que vai no puteiro, bate uma punheta e volta.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/QgKQjQeT64I?feature=share,Pernambuco,"Minha mulher acorda cedo, minha mulher, Gabi, Gabi acorda 5 horas da manhã, ela já tá de pé nativa já Dorme de noite, acorda de noite, eu nunca entendi essa logística 5 horas da manhã ela tá nativa, as vezes, porra, o cara tá lá e abre o olho, né, de madrugada assim o cara abre o olho As vezes eu abro o olho assim, 5 horas No fundo tá o ovo, tchiii, fritando, panela batendo, tem, tem, tem E a filha da puta cantando Tá, tá movimentando, tá, tá movimentando, tá Meu elefante tá incomodando, tá",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/3R0A2xBu3pg?feature=share,Piauí,"Uma coisa que eu percebi, o pessoal de fora do Nordeste, ele tem um preconceito com a gente. E o foda é isso, por quê? Porque eles pensam que aqui no Nordeste só tem sol e calor. É só sol e calor. Se tu é de onde? Eu sou do Piauí. A pessoa, ave maria, meu Deus do céu, cadê? Parece que eu trouxe o sol no bolso pra jogar nele. Eu não entendo, mano. Eu não posso sentir calor em São Paulo, não, cara. Não posso. Se eu fizer assim, o cara, que foi? Se eu estou com calor. Ai, tu sente calor? Tu não é do Nordeste, não? Eu digo que eu sou do Nordeste, eu não sou filho do Satanás, não, pá. O povo... Não é? É sério, cara. Tem que ser sofrido. Eles não acreditam que é do Piauí, cara. Tem que ser queimado de sol. Sofrido.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/ZoJhQn6Qc-c?feature=share,Bahia,"Aí a criança voltava com a cerveja e o cigarro, com o troco, na esperança de dar o troco pra cumpade Big Big. E ela voltava feliz, saltitante, cantando as cantigas infantis dos anos 90, que são caóticas. Coca-Cola, espumante, fica no jegue do cu do elefante. Elefante, tudo certo dos anos 90. Tudo gostoso.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/bBlTqO0vcL4?feature=share,Ceará,"É aqui mesmo, né? É? É. Não, é que eu quero abrir uma conta. Que tipo de conta? Uma conta conjunta. Ah, uma conta conjunta, ok. Mas com quem? Com quem tiver dinheiro.",Programa humorístico,,,,,,,,,,,
https://www.youtube.com/shorts/rJbtJAhJZKA?feature=share,Pernambuco,"Tá doido? Não, aí uma vez no mês, posta uma foto do hambúrguer do McDonald's e bota Dia do lixo. Olha que raiva eu tenho. Quer desestabilizar? Quer acabar com o psicológico de uma dessa? Bota embaixo assim, ó. Eita, bem que eu anotei a barriguinha na foto anterior. Acabou, irmão. É comentário pra caralho, todo mundo se doendo. Até a McDonald's manda um direct pra tu, faz. Aí é foda, né, irmão? Aí tu quer me fuder, né, bicho? Não já basta as promoções da Burger King, até a tua roda. Não, o que eu mais odeio dessa galera é os hétero top bem sucedido do Instagram. Né, que é foto no carro, é seis horas da manhã, numa alegria da porra. Uns vídeos dentro do banco do carro, vai, bom dia! Porque eles falam alto, porque é acostumado com quartel. Não sei o que é que eles falam alto. Bom dia! Mais um dia de trabalho, mais um dia de superação e luta. Frase do dia!",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/bL1kstecPNs?feature=share,Bahia,"Pessoa do trabalho, pessoa que quer ser o funcionário do mês, quer trabalhar pra porra, parece o sexto ano que ele vai acabar o dever primeiro. Se o chefe lhe entregou uma demanda e fala assim pra você, eu preciso que você me entregue isso até as 16 horas. Se 14 você terminou, você fica duas horas fingindo que ainda tá fazendo, gente, isso é o básico. Você não levanta, fica bem. Você não é da turma de Apolo, você fica aqui, ó. Mateus terminou, terminei, você tá colocando assim no termo, união.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/WJTcfj7padE?feature=share,Pernambuco,"Eu vi no palco, ao vivo, na minha frente, sabe o quê? Calcinha preta, na época, que elas tiravam a calcinha e jogavam assim, ó, pum! E o povo se engalfinhava no clube português. Pra pegar a calcinha de 14 coreografias, bicho, olha só. Não é, menino? Ué, ué, ué!",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/nJHWk4vWfTU?feature=share,Ceará,"Seu delegado! Vamos pegar o depoimento. Não, não, não, não alcançado. Sim? Não se esqueça que eu vou mandar isso pro Poder Judiciário. Que? Você não pode escrever errado uma sílaba. Mas se eu errar aqui o acraseado, sei lá, o parágrafo, hein? Não vai fazer como da outra vez. Que eu mandei você escrever que o homem foi preso no forró do Gesso. Você escreveu foi forro de Gesso. Foi mal, titular. Não lembro desse assunto, delegado. Por favor. Vamos lá. Elemento, qual o seu nome? Ah, vai... Meu nome é Guabiru. Como é que pode, rapaz? Mãe passa nove meses buchuda, com um cabeção desse dentro da barriga, tá entendendo? É, cria, dá educação, e quando chega na frente da justiça, ele tem a coragem de dizer que o nome dele é Guabiru, né, consado? Vem cá, Guabiru, Guabiru. Bota aí, Guabiru. É assim. Guaguá, Jajá, Bibi, Guru.",Programa humorístico,,,,,,,,,,,
https://www.youtube.com/shorts/7fFP33e0gpE?feature=share,Piauí,"Final de ano é tão bom né? Final de ano é bom porque tem Natal. Natal é coisa que, poxa, Natal do rico é bom. Por quê? Porque a maior dificuldade do rico é colocar a estrela lá em cima da árvore de Natal de 2 metros e meio de altura. Aí o que é que o pai faz? Pega o filho no braço, porque é lindo o menino colocando a estrela em cima. O pai chama o filho, se ajoelha perto dele e fala assim Jared Pega a estrela Jared. Coloca lá em cima. Aí o pai pega o Jared e estende ele pra lá. Aí o Jared pega a estrela e coloca lá no topo da árvore. Meu Deus, uma cena tão linda. Parece um comercial da Coca-Cola. O pobre, o pobre pra montar a árvore vem com uma caixa de sapato desse tamanho. Quando lava a caixa de sapato tem aquele cheiro de naftalina que sobe. Essas coisas quem guarda é vó. E vó gosta de sair espalhando umas pedrinhas de naftalina pra poder a casa ficar com cheiro de naftalina. Pra não feder as coisas, vó bota naftalina no guarda-roupa dela. Se você parar pra prestar atenção, toda vó tem um cheirinho de naftalina.",Mini vlog,,,,,,,,,,,
https://www.youtube.com/shorts/6RtAQRn0Iwc?feature=share,Pernambuco,"Aí a época das bombas, né? Aí os meninos pegavam aquelas bombas que pareciam... Bomba cordão, sabe? Que pareciam um botijão de gás enrolado numa capa de crochê. Aquilo ali, cada uma que estoura, nasce um terrorista em algum lugar do mundo. Meu irmão, é desse tamanho assim, ó. Em toda rua tem aquele velho filha da puta, em alguma casa, né? Que é o velho que quando a bola cai, ele rasga. Que todo mundo odeia o velho. Aí os meninos soltavam essa bomba aonde? No cu do velho. Não. Na fogueira dele. Os meninos pegavam aquele projeto de TCC da Al-Qaeda. Jogava dentro da fogueira, meu amigo. A fogueira do senhor Horácio. O senhor Horácio saia a puta, abria a porta da casa. Quem foi o filho de uma puta que fez isso aqui? Sempre tem um escondido em algum lugar, né? Foi a Zama. Ele é o Zama, a cabeça da minha pica, filho da puta. Paz do senhor, dona Simone, que ele é evangélico ainda. Aplausos.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/E-Jhn-5eJYk?feature=share,Pernambuco,"A gente ia pra uma house pra entrar no bate-papo da UOL. Deixa eu situar vocês que são novinhos e não sabem. O bate-papo da UOL era um Vila Mix online. Tinha tudo que tem no Vila Mix. O playboy do camarote, tinha o otário lá da pista, tinha o casado, que era dois tipos de casado no bate-papo da UOL. Você identificava qual tipo de casado era no nickname. Tinha um que entrava casado 38, era a idade dele. E tinha os mais ousados, que era casado 23 centímetros, que era o tamanho da rola. A boa e velha mania de se gabar com a mentira. Claramente é mentira. Todo mundo só quer contar vantagens na internet, né? Ninguém bota o real mesmo, de verdade. Não tinha ninguém que botasse rapidinha, um, dois, três, pau, molão, não tinha. Conorréia 62. Cadê que tinha? Boquinha de herpes. A gente não achava.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/MYhN-5cUI6U?feature=share,Ceará,"15 dias pra levantar a mão, né? Vai, é Salvador mesmo? É muito legal, cara. Me diga uma coisa, veio pra cá vencer na vida ou não? Rapaz, tô aí. Vem vencer na vida? Tô pra vencer. Já venceu? A ideia é essa. Já venceu? Que? Trabalha em dia, nego? Trabalha não, só estuda. Só estuda? Só estuda. Por isso que eu não venci ainda, né? Pô, o cara veio lá pra ser vagabundo aqui. Puta, que maré do Nordeste. Tem alguém do Ceará? Tem alguém do Ceará ali? Você da onde do Ceará? Juazeiro. Juazeiro, Juazeiro. E você? Fortaleza Copiara. Fortaleza Copiara. Trabalha em dia aqui? No Ceará não tem disso, não. É o quê?",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/KSBXVTRRbQs?feature=share,Ceará,"Uma coisa que eu não entendo, o quadro negro é verde, né? Na minha época era preto mesmo. É não, o quadro negro hoje é verde. É verde. Agora tem o milho verde, é amarelo. É. O Belo, cantor. O que que tem? É feio. Como rola essas coisas, né, casal velho?",Programa humorístico,,,,,,,,,,,
https://www.youtube.com/shorts/r6AFnyIDp0s?feature=share,Ceará,"Olha só o jeito que o bicho velho chega em casa, totalmente desorientado. Ei, ei, bicho velho não, eu sou seu marido. Tabosa, eu tenho um assunto muito sério pra tratar com você. Olha, a mensalidade do colégio do nosso filho está atrasada. Problema dele. Tabosa, a mamãe mandou dizer que vai passar o fim de semana aqui com a gente. Problema dela. E mais, eu tenho um assunto muito sério pra tratar com você. Problema seu. Tabosa, a nossa empregada está grávida. Problema dela. Mas ela disse, Tabosa, que o filho é seu. Problema meu. Olha aí, irmã. Esse é meu, pô. Ei, eu tô devendo uma coisa aí. Ei, eu tô devendo uma coisa aí. Ei, ei.",Programa humorístico,,,,,,,,,,,
https://www.youtube.com/shorts/18D7u_nfMwQ?feature=share,Piauí,"Mulheres, só as mulheres vão responder sim ou não. Você namoraria com um cara que tira a barba daqui, só até aqui na metade da cara? Por que que as mulheres tiram os cabelos da perna daqui, só até aqui? No joelho. E não pode pegar na cana ela não, que ela zanga. Botou a mão, ela sai! Tá crescendo esse cotoquinho. Não gosta, mano. Por que que corta só a metade? Não, que eu gosto de passar um l'oreal. Aí pra praia de biquíni. Fica daqui pra cá pelado, daqui pra cá o Goku, saiadinho os cabelos. Vovó era louca, cara. Minha vó era louca. Minha vó era muito doida. Vovó com 95 anos queria andar de bicicleta. Eu digo, a senhora é doida, é? Vou andar! Se você parar pra prestar atenção, o véio, quanto mais véio ele fica, a velha, quanto mais velha ela fica, mais grossa ela fica.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/WYl5medYu5g?feature=share,Pernambuco,"Eu vim pro Rio de Janeiro e eu vim de ônibus. E o legal de você vir de ônibus é que você não paga por excesso de bagagem, né? Até porque, pobre, eu desconheço excessos. O único excesso que eu tenho é o de falta e o de fé. Que daí onde tem falta a gente bota fé, aí a gente tem muita falta, aí a gente bota muita fé. No dia que faltar fé, a gente bota farinha, né? Que farinha a gente tem muita.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/loqv-13nlqM?feature=share,Bahia,"O povo ficou aí nas eleições com preconceito com o Nordeste Só porque a gente tira a nota boa do Enem Fica falando, ah, fica me mandando um bocado de merda Ah, que o IDH, não sei o que, tarará Eu não tenho muita pacienciazinha pra ficar respondendo as pessoas não Aí eu invento uns argumentos Dei pro cara assim, ah meu irmão, se preocupe não Que esse IDH aí com os novos índices do MP Em breve vai ficar tudo de boa Aí o cara, que índice MP? Da minha pica.",,,,,,,,,,,,
https://www.youtube.com/shorts/zY5c7ejH1SQ?feature=share,Maranhão,"E aí agora você não vai concordar comigo, pode até não assistir Big Brother, mas todo mundo já se imaginou um dia naquela casa. Eu imagino, sabia? Eu falo, ah pá, aquele telefone eu atendia na mesma hora, que no interior eu atendia orelhão correndo. Tu imagina, tu brigando, é o que minha parceira? Hum, tu tá com o diabo, parceira? Que diabo é esse? É, só tá se parecerar não, otário. Né, tu fica imaginando isso. Eu fico com medo, né, porque eu gosto de ficar em casa relaxada. Aí imagina isso na câmera. Pois, o Brasil sabendo que eu sou o Cebolzão. Festa do Líder, o maranhense. Já pensou, o maranhense falou, festa do líder, vai ser tema do Maranhão, vou levar a radiola. Mas não pode ser só uma, tem que levar tudo pra poder puxar mutirão. Está Marati, a estrela. Não, o Bumbabu tem que ter também, mas todos os sotaques. Não quero o batalhão preguiçoso. Quero o JJ.",,,,,,,,,,,,
https://www.youtube.com/shorts/dAloH21_JoQ?feature=share,Paraíba,"Agora assim, o que eu acho assim mais danado nesse negócio desse lavajato é porque bota os artistas no meio, sem ter nada a ver, rapai. É o que me revolta mais. Você vê, se existir um artista que eu tenho respeito, que foi um dos artistas mais educados que eu conheci na minha vida, um cara de ouro, profissional mil anos, um cara bacana de tudo, Tony Ramo. Como é que botam Tony Ramo nesse negócio? Da JBS, cara? Diz que segunda-feira ele vai ter que depor e ele já avisou que vai pedir a depilação premiada.",,,,,,,,,,,,
https://www.youtube.com/shorts/QKfNDCK2hlA?feature=share,Pernambuco,"comecei a ir pra show de reggae, reggae tem uma linguagem muito particular e eu não entendia assim de cara primeiro show de reggae que eu fui, entrei, botei o pé no show um cara de todo meu lado, olha a pedra, eu, eita porra o outro de lado bota o capacete reggaeiro eu disse fudeu que eu não achava que pra vir pra show de reggae eu tinha que ter EPI melhor um show de hip hop então, se for por isso, a violência do cara é dessa que é hip hop, foda-se o que você disser todo mundo vai concordar você tá aqui ó, amanhã eu vou te matar, o cara, aham, o cara, porra, foda-se tá tudo junto, eu preferia uma menina chegou pra mim no primeiro show de reggae que eu fui já chegou perguntando se eu queria dar uns pega e eu jurando que ela tava dando em cima de mim inocente",,,,,,,,,,,,
https://www.youtube.com/shorts/CCFEzyANH-U?feature=share,Piauí,"Teve uma cidade que o governador foi, então tem aquele bicho que passa pela... assim, que sobe nas paredes, aquela lagartixazinha que você mata e ainda fica o rabo tremendo. O vereador gritou, uma briba! O outro disse, nobre colega, ainda bem que o doutor Wellington Dias não chegou ainda. O senhor não sabe nem pronunciar o nome, não é briba. Pois como é? Bribora! Ah! O outro vereador... O outro vereador dizia assim, asteia, bandeira do Piauí, asteia! O outro disse, meu Deus do céu, me mata de vergonha, asteia, vereador. O nome certo é asteia, asteia de cobrir casa. O nome certo é astia. Astia! Aí o outro, o velho diz, astia é as irmãs da mamãe. Aí... Não pode ser desse jeito.",,,,,,,,,,,,
https://www.youtube.com/shorts/Ud5mh21ZU9w?feature=share,Pernambuco,"Uma vez eu atendi uma senhora, a senhora Catarina, eu nunca esqueci essa mulher, que ela veio toda educada. Você pode, por gentileza, verificar? Porque eu não estou conseguindo fazer ligações aqui no meu... Eu, senhora Catarina, claro, senhora Catarina, vou verificar aqui o que é que tem. Quando eu fui ver, a senhora Catarina tinha quatro faturas em atraso. Quatro contas, não era uma não, duas, três, quatro contas sem pagar. Senhora Catarina, eu verifiquei aqui no sistema que a senhora pode estar tendo algum impedimento porque a senhora não pagou as últimas quatro contas, né? Então eu não vou estar podendo desbloquear. Nessa hora a mulher virou o demônio. Ela virou pra mim e falou, escuta aqui, você vai desbloquear a minha linha agora, se não, ela fez uma ameaça que eu nunca vou esquecer, ela fez, se não eu vou acabar com a sua raça usando o poder da minha mente. E eu fiz, agora fudeu. Agora fudeu, que eu esperava atender tudo hoje, mas um X-men... Vou estar dizendo...",,,,,,,,,,,,
https://www.youtube.com/shorts/gejXlY9uizM?feature=share,Pernambuco,"A gente lá em casa é muito politizado, tá ligado? É muito politizado. Lá em casa é como se fosse eleição todo dia. Todo dia eu tô apertando o verde.",,,,,,,,,,,,
https://www.youtube.com/shorts/gbqFu9M38iw?feature=share,Pernambuco,"Eu estranhei muito quando eu cheguei no caixa a primeira vez aqui em São Paulo. Porque aqui você tem que comprar a sacola, né? Cheguei com um carrinho cheio de compra. A moça, vai querer sacola, senhor? Se a senhora deixar eu levar o carro... Ela pegou o negocinho e foi Eu falei, peraí, mas tem que pagar a sacola? Eu sou do Recife, lá no Recife não precisa pagar. Ela, lá no Recife, né? Aqui sim. Eu falei, tá ca porra. Toma essa coca aqui pra senhora arrotar depois que me engolir. Fui botando, fui botando. Aí do nada eu coloquei uma goiabada e um queijo mussarela em cima da goiabada juntos. Aí ela parou e falou, eita eu amo queijo com goiabada. É que eu sou mineira, né? Aí lá a gente usa muito a goiabada com queijo Minas. Aí eu, é, lá em Minas. Aplausos.",,,,,,,,,,,,
https://www.youtube.com/shorts/txkHvX4kAN0?feature=share,Sergipe,"Agora, pra essas meninas novas, essas lésbicas aqui de cabelo colorido. É... Vá sim! Não, vá lá, vá! É sim! É só... É! Foda-se! Tá escondendo a família, mas você não quer assumir que seu pai é crente e sua mãe é da evangelha! É lésbica! Eu senti o cheiro de couro aqui.",,,,,,,,,,,,
https://www.youtube.com/shorts/HFA5mBSopJA?feature=share,Piauí,"Oito pessoas rodando comigo pelo mundo, nenhuma sabia falar inglês. Ninguém. Eu descobri que meu fotógrafo falava francês. Eu não estava sabendo disso, não. Estou lá na França, testando, lá a luz do teatro, eu sempre testo o som A, E, S, A, A, som. Toda vez eu chego antes e testo. Eu olho para o lado, está meu fotógrafo parado, ouvindo e o francês aqui no ouvido dele, falando aqui e tal, não sei o que. E ele entendendo que ele... Não, isso aí não acontece aqui, não. Isso aqui é inadmissível. A gente fez isso aí, botou para fora, acabou a história. E eu olhando aqui... Se o Beto fala francês... Eu já ouvi ele falando célebro. Como é que fala francês a pessoa que fala resistro?",,,,,,,,,,,,
https://www.youtube.com/shorts/S8RayM0i1NM?feature=share,Bahia,"É completamente louco, alucinado. Vocês viram hoje que o ministro da cidade estava aqui, veio fazer a inauguração. O povo da Bahia não respeita ninguém, meu irmão. Vocês viram isso? O cara veio aqui, o cara falando, então, estamos muito orgulhosos de estar a galera aqui. É gostoso! Vai, gostoso! Aí você olha pro lado, o nosso prefeito Bruno Reis, ao invés de manter o decoro, estava aqui mesmo dando risada com a mão na pica... Olha aí o ch... Ministro com a vergonha da porra... Pera aí, galera, pera aí, galera, gostoso! As coroas chupando o dente, tá ligado? A véia virando um bocado de caminhoneiro, do nada, meu irmão. E não respeita nada aqui, pô, não respeita, pô. Rapaz, Bruno Reis, no festival do fim do ano lá, do Réveillon, vocês lembram que a Anitta veio cantar? Ele na intimidade da porra com a Anitta, e a mulher dele postando tudo no Instagram, vocês não lembram dessa fofoca, né? Pô, a precursora da mulher de Lucas Buda foi a primeira dama de Salvador.",,,,,,,,,,,,
https://www.youtube.com/shorts/QjQgiIpu-nY?feature=share,Pernambuco,"O Tinder, de verdade, ele tem o seu serviço, né? Ele tá pra diminuir a sua... Quando o cara termina o namoro, ele tá se achando. Ele tá ali pra lhe encaixar onde você merece. Porque no começo, ele vai lá, né? Começa com frescura. Essa aqui não, essa aqui não. Aí ninguém vai ali curtindo. Aí você vai ficando desesperado, né? Aí você começa a curtir todo mundo. Teve um dia, gente, que eu tava tão desesperado que eu curti uma menina. Que a foto dela era um cachorro. Eu não sabia nem se era fêmea. Dei super like.",,,,,,,,,,,,
https://www.youtube.com/shorts/5MNhAwGCn3s?feature=share,Pernambuco,"O meu amigo tinha 9 anos de idade, ele trabalhava no mercadinho do pai dele. Chegava ele, 9 anos de idade, dirigindo uma caminhonete saveiro, cheia de mercadoria, com um negócio bolo do caralho de dinheiro no bolso. Era um mini Pablo Escobar, aquela criança. Criança tinha um dente de ouro. Chegava na cantina do colégio, pedia quatro coxinhas, uma Coca-Cola de um litro e dizia pode ficar com o troco, tia. Não tinha criança que não tivesse inveja daquele menino. A gente chegava pra ele e falava, vamos jogar bola de tarde? Ele dizia, não posso que eu tenho que ir pro mercadinho. E a gente, eu tô achando que isso é mentira já. Essa porra é um anão, essa porra não é uma criança. Olha, tu não sabe jogar bola e tá jogando essa desculpinha que tem que ir pro mercado. Ele dizia, pois fique você sabendo que no mercado eu preciso de muito mais habilidades do que pra jogar bola. Mas amigo, é o quê? Que porra tu faz dentro de um mercado que tem que ter mais habilidade do que dar um drible? Ele, fatia a mortadela. Ele, fatia a mortadela.",,,,,,,,,,,,
