video_url,brazilian_state,video_title,video_length_seconds,transcription,audio_path
https://www.youtube.com/shorts/t5oXeEtS26o?feature=share,Pernambuco,A Estratégia de Marketing da Jequiti-Só a Cabeçinha|Flavio Andrade #cortes  #standupcomedy #standup,26.0," Você fica maluco, fica imaginando a reunião, a reunião, pra Silvio Santos dizer à equipe como é que ia ser a propaganda. Imagina ele, olha, eu quero que apareça, eu quero que apareça muito rápido. Vai aparecer e vai sair. E o pessoal, mas como assim, Silvio? Ele é isso mesmo, aparece e sai, muito rápido, aparece e sai. Eu botei o nome da campanha de Só a Cabecinha. Tira! Quando todo mundo se acostumar, aí eu boto toda.",/content/humor_experiments/data/audios/A Estratégia de Marketing da Jequiti-Só a Cabeçinha|Flavio Andrade #cortes  #standupcomedy #standup.mp3
https://www.youtube.com/shorts/ajL3hUme9Lg?feature=share,Pernambuco,Flavio Andrade - só BEBO se tiver MOTIVO #humor,47.0," Eu falo isso por quê? Porque eu gosto de beber. Eu, olha, tomar uma eu entendo. São três coisas na vida que eu amo fazer. Beber, biritar e tomar uma. Amo! Três coisas que eu não dispenso. Mas claro que não é bagunça também, né? Toda hora chega, é beber pra qualquer motivo, não. Tem que ter um motivo especial. Porra, um show top que eu fiz? Claro que sim! Não é? Uma festa de um amigo, um churrasco, fez sol, meu time ganhou, fez chuva, tô respirando, tem que comemorar! Não, porra, às vezes a razão nem tá nem aí pra gente, né? A razão... Às vezes eu tô em casa, o William Bonner fala Boa noite, eu falo, tá aí. Vou tomar uma pra relaxar. Corta a cena, tá eu com seis garrafas de Heineken no chão assistindo sobre a alta do dólar. Olha que tristeza vindo da pessoa.",/content/humor_experiments/data/audios/Flavio Andrade - só BEBO se tiver MOTIVO #humor.mp3
https://www.youtube.com/shorts/GGzA36OeqjQ?feature=share,Pernambuco,DIa do chico - Flavio Andrade,59.0," Do nada, o ano tá passando mais rápido que o namoro de Luiza Sonza. Por isso que a gente chora. E eu digo mais, aquele dia lá da Ana Maria Braga vai virar feriado. Vai, porque o mundo tá mudado, as pessoas dão importância pra muita coisa que nem precisa hoje em dia. Vai ser feriado aquilo ali. Tem o dia do Fico? Vai ser o dia do Chico. Vai dar merda aquilo ali. O foda é que feriado tem que ser uma data importante, né? Um acontecimento histórico, uma guerra, uma revolução. Aí se isso vira feriado, como é que eu vou explicar pro meu filho? Meu filho, pai, por que hoje é feriado? Então, filho, há dez anos atrás, uma cantora, ela acabou um namoro de um mês. Aí ela foi pra um programa de TV nacional chorar lá no programa. Aí tem um papagaio de borracha, olha a confusão. Na cabeça de uma criança de dez. Não, não, não.",/content/humor_experiments/data/audios/DIa do chico - Flavio Andrade.mp3
https://www.youtube.com/shorts/nXMevlEtcTA?feature=share,Pernambuco,"Flávio Andrade, Biziu Biziu !! #shorts",59.0," Bizil Bizil era o seguinte Roda de amigos, todo mundo calado, tranquilo De repente alguém gritava Olha a ignorância dessa brincadeira Todo mundo lá, do nada fazia Bizil Bizil Quem falar a buceta da mãe explodiu Pra quê? Esse método deveria ser usado por todos os professores desse país Todo mundo na aula lá Bagunça da porra Imagina, o professor tá aqui, ó, escrevendo Barulho, barulho, barulho, ele vira e faz Bizil Quem falar a buceta da mãe explodiu Olha, as crianças, elas Elas respeitam mais essa brincadeira do que um professor em sala de aula O professor ia passar no corredor, ver todo mundo em silêncio Da outra sala, não ia nem saber Olha, entrar na sala e fazer Como estão quietos Todo mundo, buuuu Aplausos","/content/humor_experiments/data/audios/Flávio Andrade, Biziu Biziu !! #shorts.mp3"
https://www.youtube.com/shorts/yxlrOWBT1PY?feature=share,Pernambuco,"O erro de colocar Tirulipa para apresentar a luta  , Flavio Andrade em show de humor",17.0," O erro foi botar Tirulipa pra apresentar a luta. Foi um erro, era pra ter sido Pedro Bial. Que pelo tempo da luta, pelo menos o discurso dele, dava pra segurar a audiência. Mas tempo... Olha, eu lembro que eu tava fazendo um show em Garanhuns, lá em Pernambuco, no interior de Pernambuco.","/content/humor_experiments/data/audios/O erro de colocar Tirulipa para apresentar a luta  , Flavio Andrade em show de humor.mp3"
https://www.youtube.com/shorts/dagqpUUgupk?feature=share,Pernambuco,"Flávio Andrade, Apelidos!! #shorts",33.0," Porra, a menina com 15 anos é uma linda, porra, é uma fofa, né? É uma princesa. O cara é o sapo. Olha os meninos aqui, homens. Vejam a foto sua com 15 anos agora aí. A gente era uma desgraça. Eu era magrelo do cabeção. Meu apelido na escola era macha de combi. Olha! Chegava na escola, os meninos pegavam na minha cabeça, faziam a primeira... Falta de respeito. Eu ficava puta. Eles diziam, vai dar ré, né? Vai dar ré, né?","/content/humor_experiments/data/audios/Flávio Andrade, Apelidos!! #shorts.mp3"
https://www.youtube.com/shorts/ewxQTIvFmDo?feature=share,Pernambuco,Tipo sanguíneo do brasileiro por Flávio Andrade,29.0," E é engraçado que assim, eu acho que a dívida, ela tá na veia do brasileiro. O brasileiro, ele nasce com a dívida. O tipo sanguíneo do brasileiro é Serasa Negativo, já tá lá. Porque a gente deve, agora eu acho foda assim, dever pro banco eu acho foda. Porque dever pra uma amiga é foda, porque você fica com fome. Mas esse cara não paga, ele é devedor. Pro banco não, pro banco você é inadimplente. Inadimplente é bonito, você quer dizer na rua inadimplente. É uma palavra, né, você fala... Você é cliente bradesco? Categoria inadimplente.",/content/humor_experiments/data/audios/Tipo sanguíneo do brasileiro por Flávio Andrade.mp3
https://www.youtube.com/shorts/hq-GXzp1Y90?feature=share,Pernambuco,Stand-up Flavio Andrade - Nome Composto,38.0," Porque Maria, ele sempre vem seguido de um nome que anula o Maria. Maria Eduarda, Duda. Maria Clara, Clarinha. Maria Aparecida, Sida. Foda-se o Maria! Maria só é Maria com 75 anos, que ela vira Dona Maria, que aí tem respeito. Aí é outra história. A síndica do meu prédio chama Maria do Socorro. Era a única que tinha chance de ser chamada só de Maria. Aí o apelido dela é Help.",/content/humor_experiments/data/audios/Stand-up Flavio Andrade - Nome Composto.mp3
https://www.youtube.com/shorts/2oeAUp9Za5E?feature=share,Pernambuco,Flavio Andrade - Como o Pópó Uniu o Brasil,34.0," O Brasil foi muito importante porque há muito tempo atrás eu não vi um país tão unido. Eu acho que o Brasil ainda está muito dividido com questão política, muito polarizado. A seleção brasileira não consegue mais unir o Brasil. Vocês têm noção que um país inteiro se uniu em prol de um esplancamento a um ex-BBB? Olha a responsabilidade! Olha a responsabilidade que Popó colocou na nossa vida. É isso mesmo, eu fico até pensando. Eu acho que Popó precisa olhar os próximos adversários dele, para poder a gente conseguir mover esse país.",/content/humor_experiments/data/audios/Flavio Andrade - Como o Pópó Uniu o Brasil.mp3
https://www.youtube.com/shorts/zgAbHCiOBZU?feature=share,Pernambuco,Flávio Andrade e medo de banco kkkk #shots #viralvideos viralvideos,28.0," Tem uma coisa que eu tenho medo de banco, medo. Mais do que entrar nele. Não, é quando eu vou chegando na agência e tem uma porra de um carro forte na frente. Ou é tudo, ou é carro forte na frente do banco e dois caras numa moto. A urina desce na hora. Não, porque porra, você tá lá de boa. A qualquer momento pode ter um assalto, um tiroteio. E ali nem é espoleto, não. Ali é porra, é doze, é fuzil. Oxe, aquilo ali bater nas costas deve arder tanto.",/content/humor_experiments/data/audios/Flávio Andrade e medo de banco kkkk #shots #viralvideos viralvideos.mp3
https://www.youtube.com/shorts/hZlrftYMUvw?feature=share,Pernambuco,🎙️Flavio Andrade,58.0," Odeio é gente que quer ser positivo demais, quer ser metida a motivador sem nem ter essa motivação toda, quer empurrar goela dentro, uma positividade, uma energia que a pessoa nem tem. Sabe esses coachs de Instagram? Coaches de story, ah como eu fico puto com esses caras. Eu odeio esses caras, posto a foto na janela do avião. Só asa assim na foto. Indo ali. Hashtag só os loucos sabem. Ai que raiva eu tenho. Quando isso é na Starbucks, a foto da mesa, o copinho com o nome dele, Steffson, sempre é um nome feio da porra. Um croissant pequenininho, um monte de papel e escrito, mais um pra conta. Vem coisa boa por aí. Eu digo, mais um o que porra? Mais um com o negócio fechado, mais um contrato assinado, mais um cu que tu comeu, mais um o que? É um agonia, bicho, eu odeio.",/content/humor_experiments/data/audios/🎙️Flavio Andrade.mp3
https://www.youtube.com/shorts/YJ5QZ01wMo0?feature=share,Pernambuco,Flávio Andradde #Shorts,22.0," O que é aí? É aí que você identifica a valentia de um soldado. Lembro muito, minha primeira vez, ia ser com uma menina, que depois eu descobri que ela tinha três namorados. Daí você tira, nem tinha me alistado, já tava dispensado por excesso de contingente.",/content/humor_experiments/data/audios/Flávio Andradde #Shorts.mp3
https://www.youtube.com/shorts/5TiFYeHQK70?feature=share,Pernambuco,#flavio andrade cobrando #humor #memeiro #comedia #comediamemes #humormemes #memes #escrevam,35.0," Oi, tudo bem meu lindo? Ou linda, não se sabe. Eu queria dizer que a pessoa que te encaminhou esse trecho aqui do vídeo, ela te ama. Ela disse que a sua amizade é muito importante pra ela e que quer ver você muito feliz. Agora só ela não entende uma única coisa. Ela não entende como você tá devendo apenas 60 reais a mais de 6 meses e não pagou essa porra ainda pra ela. Paga o que você deve logo, caloteiro.",/content/humor_experiments/data/audios/#flavio andrade cobrando #humor #memeiro #comedia #comediamemes #humormemes #memes #escrevam.mp3
https://www.youtube.com/shorts/7RmAfnuGOqQ?feature=share,Pernambuco,Flavio Andrade: O Impacto que o  Golden causa na Rua!,50.0," Pode estar acontecendo o que for. Você pode estar passando na rua, pode estar tendo marcha da maconha, marcha dos carai, show ao vivo, o Pablo Marçal lutando com o Tubarão, pode ter o que for. Se passar um Golden, todo mundo para. Acidente, um carro batendo ônibus, dozes feridos, todo mundo sendo atendido na calçada, você passa e fala Eita, um Golden, foda-se o acidente. Golden é chamou demais, o Golden anda aqui, parece aqueles cavalos que desfilam na Olimpíada. O Golden, tem homem que usa o Golden para trazer mulher. Bota story no Instagram, bota, é o Golden safadeza, isso é safadeza. Isso é putaria, bota os Golden no story, tira foto com os Golden. Aí a menina responde, manda mais foto dele, ele vai tirar do salsicha, é isso. Safadeza, safadeza.",/content/humor_experiments/data/audios/Flavio Andrade: O Impacto que o  Golden causa na Rua!.mp3
https://www.youtube.com/shorts/JyuMMyNFX2s?feature=share,Pernambuco,Flávio Andradde,55.0," Eu acho do caralho os personagens dos casamentos das quadrilhas, que tem o padre e o noivo. O noivo é o mais filha da putinha que tem no colégio. O mais perturbador, Gabriel. Porque Gabriel é nome de gente perturbadora, né? Gabriel é nome de menino pequeno que não presta. É aquele menino que a mãe matricula ele na escola, não é nem pra ele estudar, é pra ele não ficar em casa. Todo mundo conhece uma vizinha dessas, né? Que a vizinha chega e fala, Dona Andréa, cadê Gabriel? Ela, graças a Deus, tá na escola. Ela fala, menino, tá dando muito trabalho. Ela, é só o que esse peste faz. Fala, que isso, Dona Andréa? A senhora acha que ele puxou a quem? Filha da puta daquela raça da família do pai dele. É sempre culpa do pai. Aí o menino fica assim, chega no colégio, bebe com 10 anos, fuma derby no intervalo, criança raiz. Chega na quadrilha dando dedada no padre. É isso.",/content/humor_experiments/data/audios/Flávio Andradde.mp3
https://www.youtube.com/shorts/nSFKJXLQbws?feature=share,Pernambuco,Flávio Andrade  - Eu gosto é disso!          #comedia #standupcomedybrasil #humor #flavioandrade,23.0," Puta se eu vou beber Quem tá em grupo de amigos aí hoje? Grupo de amigos Porra aqui, eita, grupo de amigos, três casal, é isso, eu gosto assim Bebendo Já lembrou que a gente arruma qualquer coisa pra reunir os amigos, né? Hoje é terça-feira, vai trabalhar amanhã, puta se eu vou beber A gente é assim, a gente arruma qualquer coisa",/content/humor_experiments/data/audios/Flávio Andrade  - Eu gosto é disso!          #comedia #standupcomedybrasil #humor #flavioandrade.mp3
https://www.youtube.com/shorts/H9JwsKb8K8g?feature=share,Pernambuco,Repórter - Flavio Andrade #standupcomedy #comedianacional #flavioandrade #jornalista #comedia2022,24.0," Eu não tenho coragem de ser repórter policial. Imagina eu, repórter policial, o apresentador no estúdio, fala, vamos lá agora com o nosso enviado Flávio Andrade, que está no meio da comunidade onde está acontecendo uma ação policial e a qualquer momento tem risco de um tiroteio. E joga pra mim e eu... Tiroteio, mano? Aí é foda, né? Do nada começa o tiroteio. Pá, pá, eu filho da puta!",/content/humor_experiments/data/audios/Repórter - Flavio Andrade #standupcomedy #comedianacional #flavioandrade #jornalista #comedia2022.mp3
https://www.youtube.com/shorts/AJY4rn8gWh4?feature=share,Pernambuco,STANDUP COMEDY - Flávio Andrade,37.0," A gente vai ficando pai, a gente fica burro. Eu sou pai há menos de um mês, eu já tô burro, já. A gente vai ficando burro porque é muita coisa na cabeça. Um amigo meu, Cleitinho, aí foi fazer o aniversário do filho dele, eu tenho que explicar. Falou, não, deixa que a festa de Cauã, eu coloco o tema. Não se meta, nem tio, nem mãe, ninguém se meta. Eu vou fazer o tema. O menino Cauã, ele tem oito anos. Ele é fã de filme. Ele gosta de filme, de cinema, de calçada da fama. E ele queria a festa de Hollywood. Cleitinho botou a festa todinha de massa de cigarro. E existe o problema.",/content/humor_experiments/data/audios/STANDUP COMEDY - Flávio Andrade.mp3
https://www.youtube.com/shorts/DeUHoBLdDY0?feature=share,Pernambuco,Flavio Andrade #shorts,25.0," Uma vez eu mandei meu amigo falar com a menina pra mim, que eu sempre fui muito tímido E aí meu amigo foi no colégio, aí ele foi falar com a menina e eu olhando Cinco minutos e eles conversando Dez minutos e eles rindo Quinze minutos e eles lá rindo Vinte minutos, um beijão Fui embora Sabe aquela frase, o não você já tem? Dessa menina, nem isso eu tive direito",/content/humor_experiments/data/audios/Flavio Andrade #shorts.mp3
https://www.youtube.com/shorts/FIgUppWjObY?feature=share,Pernambuco,Flavio Andrade - Pochete #standupcomedy #comedia2022 #comedianacional #flavioandrade #pochete #amigo,51.0," Eu tinha um amigo que ele tinha tudo na porra da pochete, tudo, tudo. Tinha uma rola de amigo assim, conversando, a pessoa falava Caralho, comprei a porra de cigarro e esqueci o isqueiro. Ele, shhh. E esse aqui, não funciona não? Outro dia já, essa porra, a gente aqui conversando, cara. Seria massa um baralho, né, pra gente jogar aqui. Ele, ha, ha, ha. E esse aqui, novinho. Até que um dia a galera falou, não é possível que esse bicho tenha tudo nessa porra dessa pochete. A gente vai pegar ele hoje. Todo mundo na roda. Aí um amigo meu falou, porra, os amigos reunidos. Seria do caralho agora, uma churrasqueira, hein. E todo mundo virou pra ele. Aí ele, calmamente. Abriu a pochete. Tirou uma chave. Pega ali no porta-mala.",/content/humor_experiments/data/audios/Flavio Andrade - Pochete #standupcomedy #comedia2022 #comedianacional #flavioandrade #pochete #amigo.mp3
https://www.youtube.com/shorts/95ZeeTRVWls?feature=share,Pernambuco,FLÁVIO ANDRADE- PARECIA CRIANÇA  #comedia #standup #shorts #standupcomedy #comediante #humor,29.0," Cara, eu fui pro cinema de novo, que emoção, cara, eu fiquei emocionado, parecia uma criança que nunca foi pro cinema. Porra, e aí eu fui assistir filme, e aí eu, porra, vou pro cinema, não sei o que. E é sempre muito bom você ir pro cinema assim, né? Porra, ir pro cinema, comprar uma pipoca, comer uma pipoca, ver um filmão, na saída tomar uma cerveja, conversar, né? Do lado daquela pessoa que você ama, que você tá ali com você, né? Aquela pessoa que você, porra, divide o sobrenome. Guto Andrade, foi comigo. Chamei Guto Andrade.",/content/humor_experiments/data/audios/FLÁVIO ANDRADE- PARECIA CRIANÇA  #comedia #standup #shorts #standupcomedy #comediante #humor.mp3
https://www.youtube.com/shorts/ad1V2J_uhNU?feature=share,Pernambuco,Projeto fitnes - Flávio Andrade   #comedy #humor #standup,56.0," Por que eu falo isso? Porque eu sou assim. Porque eu vou pra academia pra beber. Eu faço até nos stories, o ano. Vem aqui, abre mais espaço pra cerveja. Eu não gosto de academia, eu vou pra poder beber. Porque eu já conheço. Vai ter show, vamos tomar um no camarim. Eu treino de tarde. Fala, não, vai ser depois do show, uma social na casa dos amigos, vai reunir todo mundo pra beber. Aí eu treino e depois eu corro. Aí, não, vai ser o fim de semana inteiro de cachaça. Aí eu treino de manhã, de tarde e corro. Carnaval, cancela a Smart Fit. De tudo tem limite também. Eu passo o carnaval no Nordeste. Eu passo o carnaval em Olinda, em Recife. É ladeira que sua porra, pra mim aquilo ali já é um treino. Carnaval de Olinda, pra quem nunca foi lá, é de tirar o fôlego. Porra, é frevo, é ladeira, é maracatu, loló. É de... Tira o fôlego.",/content/humor_experiments/data/audios/Projeto fitnes - Flávio Andrade   #comedy #humor #standup.mp3
https://www.youtube.com/shorts/i0XFdPvJC_E?feature=share,Pernambuco,Flávio Andrade  - A magia do Bar.  #comedia #humor #standupbrasil #flavioandrade #shorts,35.0," Você se conheceu num bar na frente da escola. A bebida, ela une as pessoas. A bebida, ela une. A bebida, ela faz você criar mais respeito ao próximo. Você chega num lugar desse aqui, num bar, você senta e fala Meu príncipe, desce aquela gelada. O garçom chega e fala, tudo bem, meu consagrado? Tá na mesa. Olha. Puta que pariu, isso é respeito. Não me diz respeito. Tu mal chegou, já se consagrou. Eu tenho meus amigos, tudo em bebida, meus amigos, tudo em bebida. Ele fala, mas Flávio, você não tem nenhum amigo, pelo menos da época da escola? Eu falo, tenho. A gente se conheceu num bar na frente da escola.",/content/humor_experiments/data/audios/Flávio Andrade  - A magia do Bar.  #comedia #humor #standupbrasil #flavioandrade #shorts.mp3
https://www.youtube.com/shorts/LWSXXbULapI?feature=share,Pernambuco,Aventuras Em Manaus - Flávio Andrade #comedia #engraçado,57.0," Passei três dias em Manaus, aí levaram a gente num rio, chegou o guia com um balde cheio de pedaço de peixe, começou a jogar no rio. E eu não sabia que no mundo animal também existiam festivais. Porque quando aquele peixe caiu na água, o que apareceu ali foi um grande Lollapalooza de jacarés. Meu amigo, eu nunca vi tanto jacaré junto. Era jacaré que, porra, segundo a polícia militar tinha 100, segundo o guia, fala baixo que é melhor. Aí o guia solta a frase que eu queria muito ouvir naquele momento. Porque ele falou, então, essa área aqui do rio, ela não é indicada pro banho. Falei, irmão, tu acha mesmo que eu ia mergulhar aqui? Meu irmão, o único jacaré que eu confio e sou fã dançava no El Chan. Aí ele falou, vamos dar uma volta? Falei, isso, volta. Vamos voltar? Falei, eu não vi nada. E o lugar com que eu fui embora, eu lembro de uma coisa que na plaça que mais faço. Meu irmão, foi num buraco, mas eu sei especializado. E não o Wooitas 유가 데 때 texts coisa assim. Eu já te envertei em sic sentar tudo que é meu. Não, eu já o se neatka bem to气. E se eu",/content/humor_experiments/data/audios/Aventuras Em Manaus - Flávio Andrade #comedia #engraçado.mp3
https://www.youtube.com/shorts/wuo-Q5NxEEI?feature=share,Pernambuco,Flavio Andrade - Ressaca do Carnaval,26.0," Acabou o carnaval, o ano começou agora. Porque a gente tem que pensar que é o seguinte, tem muita gente que ficou doente no carnaval. Eu conheci uma galera assim que estava com resfriado, que ficou tossindo, que ficou espirrando. Mas também o carnaval é muito pesado pro corpo, né? Não é todo mundo que aguenta passar quatro dias de bebida, droga, gonorreia. É muita coisa! É muita coisa envolvida. Um amigo meu ontem completou cinco dias de cama depois do carnaval.",/content/humor_experiments/data/audios/Flavio Andrade - Ressaca do Carnaval.mp3
https://www.youtube.com/shorts/QV80EKixLYc?feature=share,Pernambuco,Cachaçaaa😂😂 - Flavio Andradde - #shorts,60.0," Quem já passou algumas coisas muito engraçadas com cachaça na vida grita eu! Eu! Qual foi a bebida? Cerveja! Eu tava na pescaria no Araguaia, tomando a Cristal. A Cristal? Ah tá bom! E ele tem a cara de pau do Z, era Cerveja! Como é Cristal, bateu aquele rebombe. Sim, deu enroladinha. Normal. Aí você vai no mato né, sem banheiro, aí você agacha e cai pra frente. Tu tá dando um tutorial de como... Caiu pra frente. Tu caiu pra frente? Pra frente tonto! Imagina ele lá... Amei, tô amando, tô amando, tô amando. Por mim já ia pra Record já, tô amando já. Vai no seu tempo. Aí! Aí foi isso!",/content/humor_experiments/data/audios/Cachaçaaa😂😂 - Flavio Andradde - #shorts.mp3
https://www.youtube.com/shorts/Mb6H93qPqhU?feature=share,Pernambuco,Flávio Andrade #shorts,28.0," Todo mundo ama beber comigo, porque eu sou o cara mais democrático pra se divertir, sou eu. Eu vou da balada de playboy até o boteco risca-faca na beira da pista. Não, amigo, eu sou da festa, comigo não tem isso não. Começo a noite num barão e da pisadinha, vou pra rede Hot Chili Peppers, calcinha preta, metálica, entro na roda punk de CPM 22 e termino a noite chorando ao som de deslizes de Raimundo Fagner. Tô nem aí.",/content/humor_experiments/data/audios/Flávio Andrade #shorts.mp3
https://www.youtube.com/shorts/HyDbhw6H1TA?feature=share,Pernambuco,Dividiu o pais - Flávio Andrade #comedia #standup #humor,60.0," A gente viu agora, nem tem muito tempo assim, a notícia, porra, viralizou e dividiu o Brasil. A separação, recentemente, né, a separação de Graciane, Babosa e Belo. Dividiu o Brasil. Foi uns do lado de Belo, outros do lado de Graciane, e todo mundo junto concordando que o personal é feio. Não, todo mundo viu. Não é possível que só eu vi aquela porra. Todo mundo viu, porque Belo é feio também, né. Belo não faz jus ao nome dele, a gente sabe disso. Mas Belo tem artifícios, né, Belo é famoso, é cantor, né, canta música romântica, né, tem o apelido de Belo. E o personal, que não faz nenhum mínimo, o nome dele é Gilson. Gilson, você não liga pra Gilson, você interfona, é um porteiro. O porteiro é dono de carro de som, né. Gilson, o rei do pagadão. O rei do pagadão.",/content/humor_experiments/data/audios/Dividiu o pais - Flávio Andrade #comedia #standup #humor.mp3
https://www.youtube.com/shorts/S1l42rnniR0?feature=share,Pernambuco,Meia hora é o suficiente - Flavio Andrade,33.0," Eu nunca fui um cara que dorme em qualquer lugar, nunca fui. Minha esposa, a Gabi, ela dorme em qualquer canto. Em pé, cocorado, deitada, ajoelhada, ela dorme de qualquer jeito. Ela só basta de um apoio. Tem dia que eu chego nela e falo, amor, é um e meia. Tu vai trabalhar de duas horas. Claramente tu não vai conseguir dormir. Ela, se você não atrabalhar, eu consigo. Meia hora é o suficiente. Eu falo, dá cá, porra, duvido que tu vai conseguir dormir em meia... Amor? Amor?",/content/humor_experiments/data/audios/Meia hora é o suficiente - Flavio Andrade.mp3
https://www.youtube.com/shorts/OhkItk0XEs0?feature=share,Pernambuco,Flavio andrade - Os jogadores de antigamente usavam um...,38.0," Eu gosto de uns cabelos grandes, porra, é do caralho você falar esse, não é de moda da época, né? Jogador de futebol antigo, você olha as imagens, é do caralho, né? É uns cabelão da porra, umas camisas GG, ensacada. Ensacada num shortinho que eram uns calçãozinho aqui, ó. E era do caralho, rasgado aqui ainda, como se não tivesse mostrando coxa. E só jogador de futebol que pode usar esse short. Só jogador, porque os caras tem umas coxas do caralho. Aí usa um shortinho, a coxa toda mostra, a gente que tem as pernas finas vai mostrar o quê? Com um short desse. Vai botar o short e vai mostrar o quê? Uma coxa ausente e um cozinho de gaveta, no máximo.",/content/humor_experiments/data/audios/Flavio andrade - Os jogadores de antigamente usavam um....mp3
https://www.youtube.com/shorts/raTTaR54VSw?feature=share,Pernambuco,Beba!😂 - Flavio Andradde - #shorts,35.0," Quantos anos eu tenho? 40 Qual foi a bebida? Eu sou de cerveja Procedência duvidosa ou cerveja de verdade? Tequila E aí, tá me escondendo E quatro meninas tomando tequila Onde é que tu tava, Fernando? Tava num rodeio no Rio de Janeiro Daí eu tava com uns amigos e tinha quatro meninas tomando tequila Ela tava tomando mais que a gente A gente começou a tomar tequila também Eu gosto da Valentina Ela virava uma rodada, a gente virava outra Aí descobriu todo mundo que as meninas estavam tomando água Daí, daí",/content/humor_experiments/data/audios/Beba!😂 - Flavio Andradde - #shorts.mp3
https://www.youtube.com/shorts/JcO10iGGyog?feature=share,Pernambuco,Flavio Andrade #shots,45.0," Porque a gente com 12, 13 anos não tinha acesso a uns perfume foda, né? A gente usava uns perfume merda do caralho. Era o quê? Musque da Avon? Ceiva de alfazema, aquele verde, sabe? Minha avó diz que comprou um essa semana, lançamento. Aí tinha aquele cristal que parecia uma jarra de suco em miniatura, cara, horroroso. E tinha um chamado Gabriela Sabatini. Horrível! Minha mãe tinha Gabriela Sabatini, eu botava pra ir pro colégio. Aí juntava Gabriela Sabatini e aquele sapato preto da Olímpicos de velcro, que tem um chulé só dele. Chegava na porta do colégio, eu escutava a tia da merenda. Lourdes, bota o lixo lá fora que o caminhão tá vindo.",/content/humor_experiments/data/audios/Flavio Andrade #shots.mp3
https://www.youtube.com/shorts/CqQFMbGTCKI?feature=share,Pernambuco,MOICANO - FLAVIO ANDRADE,39.0," Moicano, foi na minha época o moicano raspava aqui assim e deixava só o caminho de rato aqui assim aí depois Neymar fez todo mundo parou e a moda acabou aí... não, mas a galera fazia o moicano que era o penteado que seu pai não queria que você fizesse né, lembra? seu pai falava, você não vai usar moicano moicano é penteado de maconheiro aí você falava, eita pai, nada a ver Bruninho tem moicano e não é maconheiro e cadê Bruninho? olha Bruninho ali, aí Bruninho tava aqui",/content/humor_experiments/data/audios/MOICANO - FLAVIO ANDRADE.mp3
https://www.youtube.com/shorts/GD4ZhmyWyJI?feature=share,Pernambuco,Live Bêbado😂 - Flavio Andradde - #shorts,51.0," Existe uma coisa que jamais pode estar na mão de qualquer pessoa que tá bêbado, qualquer. Celular. Tá num show de música, uma festa, um barulho da porra e pega a porra do celular pra fazer uma live. Ninguém tá entendendo nada. É só ele no meio de um show de calcinha preta, parece mágica! Gritando, entregando a vida naquela live. E tem duas pessoas assistindo a live. Um é Ricardo, que na hora que Ricardo entra, é o único que tava, ele fala, bora Ricardo! Ele não tem mais jeito nem pra sair, ele tem que assistir. Porque já foi detectado. Ricardo fica tendo que ver pelo menos cinco minutos daquela bosta. E a segunda pessoa é o Agiota, falando, tá com dinheiro, né?",/content/humor_experiments/data/audios/Live Bêbado😂 - Flavio Andradde - #shorts.mp3
https://www.youtube.com/shorts/SkuS-RwsBY0?feature=share,Pernambuco,Todo mundo odeia - FLAVIO ANDRADE #academia #standupcomedy #comedianacional #flavioandrade #rir,45.0," Ele é o personagem mais odiado da academia do mundo aí. Que é aquele que fica na máquina, mexendo no celular. Porra, cara, aí uma fila esperando, né? Ele malhar, ele tá lá, no celular. Até que alguém tem coragem e vai pra lá, né? Então, falta muito aí, irmão? E ele é profissional. Porque nessa hora ele percebe que o pessoal tá com raiva dele e finge que tava contando o tempo. E aí, irmão, falta muito? Ele, 28, 29, 30. A última. Termina de treinar. Agora sim, eu entendo esse pessoal. Eu tenho uma empatia com esse pessoal que fica mexendo no celular. Muita gente não sabe, mas ele tá ali, porra, observando a academia. Anotando coisas, tendo ideias. Pra depois de tudo, ele fazer um texto de stand-up e vir aqui, contar.",/content/humor_experiments/data/audios/Todo mundo odeia - FLAVIO ANDRADE #academia #standupcomedy #comedianacional #flavioandrade #rir.mp3
https://www.youtube.com/shorts/RBpEGCPQTC0?feature=share,Pernambuco,Stand Up Comedy - Rafael Tibério - Superstição -  #standupcomedy #humor #comedia,45.0," Erroex corretivo. É isso, minha avó dizia que se você passasse na pele dava AIDS. Sério, ela tinha essa superstição. Passa não que dá AIDS, eu fiz hoje. Hoje em dia eu sou hipocondríaco, é doideira. Mas não passo nada. Era isso e se riscar com caneta vai dar o sangue pro demônio. Ela dizia, ih, se riscou, deu sangue pro demônio, eu fiz. Espero que seja o positivo. Amém.",/content/humor_experiments/data/audios/Stand Up Comedy - Rafael Tibério - Superstição -  #standupcomedy #humor #comedia.mp3
